destination,current_price,duration_minutes,stops_count,travel_class,offer_type,airline,departure_hour,profile,recommendation_score
Dubai,597.29,321,0,standard,standard,Vueling,21,comfort,94
Dubai,718.76,450,1,economy,standard,Turkish Airlines,9,comfort,24
Dubai,678.12,369,0,standard,standard,Transavia,17,comfort,78
Dubai,815.68,325,0,economy,standard,Turkish Airlines,20,balanced,74
Dubai,581.07,369,1,economy,standard,Vueling,22,balanced,54
Dubai,454.9,460,1,economy,standard,Transavia,21,balanced,44
Dubai,728.68,420,1,standard,standard,Air France,12,balanced,30
Dubai,852.09,319,0,economy,standard,Qatar Airways,17,balanced,69
Dubai,634.97,382,1,economy,standard,ITA Airways,20,balanced,37
Dubai,838.84,315,0,economy,standard,Lufthansa,19,balanced,61
Dubai,597.29,321,0,standard,standard,Vueling,21,balanced,91
Dubai,718.76,450,1,economy,standard,Turkish Airlines,9,balanced,35
Dubai,678.12,369,0,standard,standard,Transavia,17,balanced,72
Doha,798.53,410,1,flex,flex,Emirates,12,budget,23
Doha,527.18,417,1,economy,standard,Turkish Airlines,19,budget,61
Doha,563.31,304,0,standard,standard,Transavia,13,budget,92
Doha,604.33,326,0,economy,standard,Tunisair,20,budget,63
Doha,636.91,431,1,eco,eco,Turkish Airlines,17,budget,35
Doha,775.06,332,0,flex,flex,Air France,12,budget,27
Doha,849.53,287,0,economy,standard,Emirates,13,budget,19
Doha,586.71,406,1,standard,standard,Air France,17,budget,58
Doha,798.53,410,1,flex,flex,Emirates,12,comfort,30
Doha,527.18,417,1,economy,standard,Turkish Airlines,19,comfort,29
Doha,563.31,304,0,standard,standard,Transavia,13,comfort,62
Doha,604.33,326,0,economy,standard,Tunisair,20,comfort,65
Doha,636.91,431,1,eco,eco,Turkish Airlines,17,comfort,31
Doha,775.06,332,0,flex,flex,Air France,12,comfort,90
Doha,849.53,287,0,economy,standard,Emirates,13,comfort,66
Doha,586.71,406,1,standard,standard,Air France,17,comfort,25
Doha,798.53,410,1,flex,flex,Emirates,12,balanced,20
Doha,527.18,417,1,economy,standard,Turkish Airlines,19,balanced,38
Doha,563.31,304,0,standard,standard,Transavia,13,balanced,98
Doha,604.33,326,0,economy,standard,Tunisair,20,balanced,71
Doha,636.91,431,1,eco,eco,Turkish Airlines,17,balanced,22
Doha,775.06,332,0,flex,flex,Air France,12,balanced,71
Doha,849.53,287,0,economy,standard,Emirates,13,balanced,51
Doha,586.71,406,1,standard,standard,Air France,17,balanced,43
Dubai,583.42,338,0,eco,eco,Tunisair,10,budget,63
Dubai,782.24,426,1,economy,standard,Emirates,15,budget,33
Dubai,977.7,390,1,flex,flex,Lufthansa,19,budget,26
Dubai,677.9,364,0,economy,standard,Turkish Airlines,9,budget,56
Dubai,777.59,571,2,economy,standard,Tunisair,17,budget,18
Dubai,704.0,366,0,economy,standard,Emirates,20,budget,55
Dubai,665.66,333,0,eco,eco,Qatar Airways,12,budget,72
Dubai,469.95,364,0,economy,standard,Vueling,11,budget,100
Dubai,770.87,349,0,economy,standard,Lufthansa,11,budget,48
Dubai,583.42,338,0,eco,eco,Tunisair,10,comfort,89
Dubai,782.24,426,1,economy,standard,Emirates,15,comfort,55
Dubai,977.7,390,1,flex,flex,Lufthansa,19,comfort,80
Dubai,677.9,364,0,economy,standard,Turkish Airlines,9,comfort,90
Dubai,777.59,571,2,economy,standard,Tunisair,17,comfort,20
Dubai,704.0,366,0,economy,standard,Emirates,20,comfort,96
Dubai,665.66,333,0,eco,eco,Qatar Airways,12,comfort,78
Dubai,469.95,364,0,economy,standard,Vueling,11,comfort,72
Dubai,770.87,349,0,economy,standard,Lufthansa,11,comfort,98
Dubai,583.42,338,0,eco,eco,Tunisair,10,balanced,80
Dubai,782.24,426,1,economy,standard,Emirates,15,balanced,42
Dubai,977.7,390,1,flex,flex,Lufthansa,19,balanced,39
Dubai,677.9,364,0,economy,standard,Turkish Airlines,9,balanced,62
Dubai,777.59,571,2,economy,standard,Tunisair,17,balanced,25
Dubai,704.0,366,0,economy,standard,Emirates,20,balanced,60
Dubai,665.66,333,0,eco,eco,Qatar Airways,12,balanced,65
Dubai,469.95,364,0,economy,standard,Vueling,11,balanced,93
Dubai,770.87,349,0,economy,standard,Lufthansa,11,balanced,56
Istanbul,333.87,201,0,economy,standard,Tunisair,10,budget,70
Istanbul,250.21,182,0,standard,standard,Vueling,19,budget,96
Istanbul,434.14,352,2,eco,eco,Qatar Airways,14,budget,21
Istanbul,267.33,157,0,economy,standard,ITA Airways,9,budget,88
Istanbul,340.87,194,0,standard,standard,Tunisair,8,budget,66
Istanbul,446.75,167,0,eco,eco,Emirates,12,budget,37
Istanbul,427.61,266,1,economy,standard,Air France,8,budget,26
Istanbul,288.1,269,1,eco,eco,ITA Airways,11,budget,57
Istanbul,333.87,201,0,economy,standard,Tunisair,10,comfort,50
Istanbul,250.21,182,0,standard,standard,Vueling,19,comfort,100
Istanbul,434.14,352,2,eco,eco,Qatar Airways,14,comfort,18
Istanbul,267.33,157,0,economy,standard,ITA Airways,9,comfort,69
Istanbul,340.87,194,0,standard,standard,Tunisair,8,comfort,90
Istanbul,446.75,167,0,eco,eco,Emirates,12,comfort,57
Istanbul,427.61,266,1,economy,standard,Air France,8,comfort,34
Istanbul,288.1,269,1,eco,eco,ITA Airways,11,comfort,49
Istanbul,333.87,201,0,economy,standard,Tunisair,10,balanced,46
Istanbul,250.21,182,0,standard,standard,Vueling,19,balanced,100
Istanbul,434.14,352,2,eco,eco,Qatar Airways,14,balanced,29
Istanbul,267.33,157,0,economy,standard,ITA Airways,9,balanced,92
Istanbul,340.87,194,0,standard,standard,Tunisair,8,balanced,66
Istanbul,446.75,167,0,eco,eco,Emirates,12,balanced,50
Istanbul,427.61,266,1,economy,standard,Air France,8,balanced,51
Istanbul,288.1,269,1,eco,eco,ITA Airways,11,balanced,47
Istanbul,361.21,291,1,eco,eco,Turkish Airlines,21,budget,62
Istanbul,287.06,226,1,eco,eco,ITA Airways,7,budget,93
Istanbul,399.8,339,2,standard,standard,Tunisair,17,budget,52
Istanbul,437.57,167,0,eco,eco,Qatar Airways,19,budget,75
Istanbul,295.92,231,1,economy,standard,ITA Airways,19,budget,100
Istanbul,372.35,283,2,economy,standard,Transavia,8,budget,42
Istanbul,294.57,258,1,economy,standard,Lufthansa,9,budget,87
Istanbul,340.15,187,0,standard,standard,Vueling,19,budget,100
Istanbul,593.95,257,1,business,standard,ITA Airways,13,budget,31
Istanbul,361.21,291,1,eco,eco,Turkish Airlines,21,comfort,28
Istanbul,287.06,226,1,eco,eco,ITA Airways,7,comfort,53
Istanbul,399.8,339,2,standard,standard,Tunisair,17,comfort,20
Istanbul,437.57,167,0,eco,eco,Qatar Airways,19,comfort,63
Istanbul,295.92,231,1,economy,standard,ITA Airways,19,comfort,35
Istanbul,372.35,283,2,economy,standard,Transavia,8,comfort,28
Istanbul,294.57,258,1,economy,standard,Lufthansa,9,comfort,55
Istanbul,340.15,187,0,standard,standard,Vueling,19,comfort,97
Istanbul,593.95,257,1,business,standard,ITA Airways,13,comfort,40
Istanbul,361.21,291,1,eco,eco,Turkish Airlines,21,balanced,39
Istanbul,287.06,226,1,eco,eco,ITA Airways,7,balanced,94
Istanbul,399.8,339,2,standard,standard,Tunisair,17,balanced,26
Istanbul,437.57,167,0,eco,eco,Qatar Airways,19,balanced,92
Istanbul,295.92,231,1,economy,standard,ITA Airways,19,balanced,68
Istanbul,372.35,283,2,economy,standard,Transavia,8,balanced,36
Istanbul,294.57,258,1,economy,standard,Lufthansa,9,balanced,53
Istanbul,340.15,187,0,standard,standard,Vueling,19,balanced,75
Istanbul,593.95,257,1,business,standard,ITA Airways,13,balanced,34
Madrid,283.93,288,2,eco,eco,Turkish Airlines,12,budget,20
Madrid,271.73,113,0,flex,flex,Vueling,17,budget,46
Madrid,143.52,122,0,economy,standard,Transavia,10,budget,86
Madrid,201.65,171,0,economy,standard,Transavia,9,budget,61
Madrid,267.45,163,0,eco,eco,Emirates,18,budget,28
Madrid,359.36,157,0,business,standard,Air France,13,budget,28
Madrid,169.12,173,0,standard,standard,Vueling,12,budget,64
Madrid,216.31,123,0,flex,flex,Transavia,7,budget,49
Madrid,279.3,242,1,economy,standard,Turkish Airlines,17,budget,39
Madrid,238.99,120,0,eco,eco,Emirates,8,budget,53
Madrid,283.93,288,2,eco,eco,Turkish Airlines,12,comfort,18
Madrid,271.73,113,0,flex,flex,Vueling,17,comfort,89
Madrid,143.52,122,0,economy,standard,Transavia,10,comfort,67
Madrid,201.65,171,0,economy,standard,Transavia,9,comfort,47
Madrid,267.45,163,0,eco,eco,Emirates,18,comfort,60
Madrid,359.36,157,0,business,standard,Air France,13,comfort,88
Madrid,169.12,173,0,standard,standard,Vueling,12,comfort,79
Madrid,216.31,123,0,flex,flex,Transavia,7,comfort,72
Madrid,279.3,242,1,economy,standard,Turkish Airlines,17,comfort,21
Madrid,238.99,120,0,eco,eco,Emirates,8,comfort,82
Madrid,283.93,288,2,eco,eco,Turkish Airlines,12,balanced,22
Madrid,271.73,113,0,flex,flex,Vueling,17,balanced,87
Madrid,143.52,122,0,economy,standard,Transavia,10,balanced,94
Madrid,201.65,171,0,economy,standard,Transavia,9,balanced,69
Madrid,267.45,163,0,eco,eco,Emirates,18,balanced,45
Madrid,359.36,157,0,business,standard,Air France,13,balanced,54
Madrid,169.12,173,0,standard,standard,Vueling,12,balanced,91
Madrid,216.31,123,0,flex,flex,Transavia,7,balanced,82
Madrid,279.3,242,1,economy,standard,Turkish Airlines,17,balanced,28
Madrid,238.99,120,0,eco,eco,Emirates,8,balanced,92
Dubai,894.67,554,2,economy,standard,Air France,9,budget,37
Dubai,798.91,336,0,economy,standard,Lufthansa,10,budget,48
Dubai,710.54,322,0,standard,standard,Lufthansa,9,budget,76
Dubai,430.28,370,0,eco,eco,Tunisair,11,budget,99
Dubai,662.66,561,2,economy,standard,Turkish Airlines,15,budget,44
Dubai,727.4,315,0,economy,standard,Air France,10,budget,48
Dubai,664.5,320,0,economy,standard,Emirates,17,budget,62
Dubai,663.96,464,2,economy,standard,Air France,18,budget,49
Dubai,848.9,423,1,eco,eco,Qatar Airways,18,budget,39
Dubai,894.67,554,2,economy,standard,Air France,9,comfort,32
Dubai,798.91,336,0,economy,standard,Lufthansa,10,comfort,80
Dubai,710.54,322,0,standard,standard,Lufthansa,9,comfort,87
Dubai,430.28,370,0,eco,eco,Tunisair,11,comfort,65
Dubai,662.66,561,2,economy,standard,Turkish Airlines,15,comfort,23
Dubai,727.4,315,0,economy,standard,Air France,10,comfort,80
Dubai,664.5,320,0,economy,standard,Emirates,17,comfort,95
Dubai,663.96,464,2,economy,standard,Air France,18,comfort,36
Dubai,848.9,423,1,eco,eco,Qatar Airways,18,comfort,53
Dubai,894.67,554,2,economy,standard,Air France,9,balanced,29
Dubai,798.91,336,0,economy,standard,Lufthansa,10,balanced,59
Dubai,710.54,322,0,standard,standard,Lufthansa,9,balanced,95
Dubai,430.28,370,0,eco,eco,Tunisair,11,balanced,90
Dubai,662.66,561,2,economy,standard,Turkish Airlines,15,balanced,32
Dubai,727.4,315,0,economy,standard,Air France,10,balanced,68
Dubai,664.5,320,0,economy,standard,Emirates,17,balanced,78
Dubai,663.96,464,2,economy,standard,Air France,18,balanced,42
Dubai,848.9,423,1,eco,eco,Qatar Airways,18,balanced,38
Cairo,479.35,243,0,economy,standard,Qatar Airways,15,budget,68
Cairo,312.29,220,0,flex,flex,Vueling,7,budget,100
Cairo,326.31,300,1,standard,standard,Vueling,10,budget,76
Cairo,473.41,329,1,economy,standard,Turkish Airlines,12,budget,57
Cairo,963.18,220,0,business,standard,Emirates,18,budget,27
Cairo,585.44,343,2,standard,standard,Emirates,18,budget,39
Cairo,346.46,191,0,economy,standard,ITA Airways,10,budget,94
Cairo,523.72,343,1,standard,standard,Qatar Airways,10,budget,41
Cairo,316.47,410,2,eco,eco,Tunisair,13,budget,67
Cairo,479.35,243,0,economy,standard,Qatar Airways,15,comfort,60
Cairo,312.29,220,0,flex,flex,Vueling,7,comfort,75
Cairo,326.31,300,1,standard,standard,Vueling,10,comfort,56
Cairo,473.41,329,1,economy,standard,Turkish Airlines,12,comfort,43
Cairo,963.18,220,0,business,standard,Emirates,18,comfort,91
Cairo,585.44,343,2,standard,standard,Emirates,18,comfort,34
Cairo,346.46,191,0,economy,standard,ITA Airways,10,comfort,79
Cairo,523.72,343,1,standard,standard,Qatar Airways,10,comfort,41
Cairo,316.47,410,2,eco,eco,Tunisair,13,comfort,32
Cairo,479.35,243,0,economy,standard,Qatar Airways,15,balanced,77
Cairo,312.29,220,0,flex,flex,Vueling,7,balanced,100
Cairo,326.31,300,1,standard,standard,Vueling,10,balanced,50
Cairo,473.41,329,1,economy,standard,Turkish Airlines,12,balanced,51
Cairo,963.18,220,0,business,standard,Emirates,18,balanced,67
Cairo,585.44,343,2,standard,standard,Emirates,18,balanced,26
Cairo,346.46,191,0,economy,standard,ITA Airways,10,balanced,94
Cairo,523.72,343,1,standard,standard,Qatar Airways,10,balanced,51
Cairo,316.47,410,2,eco,eco,Tunisair,13,balanced,33
New York,1275.85,827,2,flex,flex,Lufthansa,18,budget,25
New York,1363.02,681,0,standard,standard,ITA Airways,17,budget,31
New York,946.21,794,1,eco,eco,Qatar Airways,9,budget,65
New York,785.34,734,1,eco,eco,Vueling,19,budget,95
New York,843.93,908,2,standard,standard,Vueling,8,budget,85
New York,839.2,793,2,economy,standard,Tunisair,17,budget,63
New York,984.25,657,0,economy,standard,Turkish Airlines,16,budget,89
New York,1292.49,751,1,standard,standard,ITA Airways,19,budget,30
New York,1001.8,681,0,economy,standard,Tunisair,8,budget,53
New York,1148.92,686,0,eco,eco,Lufthansa,14,budget,37
New York,1275.85,827,2,flex,flex,Lufthansa,18,comfort,57
New York,1363.02,681,0,standard,standard,ITA Airways,17,comfort,84
New York,946.21,794,1,eco,eco,Qatar Airways,9,comfort,53
New York,785.34,734,1,eco,eco,Vueling,19,comfort,47
New York,843.93,908,2,standard,standard,Vueling,8,comfort,28
New York,839.2,793,2,economy,standard,Tunisair,17,comfort,48
New York,984.25,657,0,economy,standard,Turkish Airlines,16,comfort,97
New York,1292.49,751,1,standard,standard,ITA Airways,19,comfort,70
New York,1001.8,681,0,economy,standard,Tunisair,8,comfort,99
New York,1148.92,686,0,eco,eco,Lufthansa,14,comfort,70
New York,1275.85,827,2,flex,flex,Lufthansa,18,balanced,55
New York,1363.02,681,0,standard,standard,ITA Airways,17,balanced,95
New York,946.21,794,1,eco,eco,Qatar Airways,9,balanced,73
New York,785.34,734,1,eco,eco,Vueling,19,balanced,86
New York,843.93,908,2,standard,standard,Vueling,8,balanced,49
New York,839.2,793,2,economy,standard,Tunisair,17,balanced,53
New York,984.25,657,0,economy,standard,Turkish Airlines,16,balanced,86
New York,1292.49,751,1,standard,standard,ITA Airways,19,balanced,49
New York,1001.8,681,0,economy,standard,Tunisair,8,balanced,95
New York,1148.92,686,0,eco,eco,Lufthansa,14,balanced,92
Casablanca,491.03,194,0,business,standard,Emirates,19,budget,24
Casablanca,125.14,156,0,eco,eco,Vueling,9,budget,93
Casablanca,291.49,181,0,flex,flex,Air France,20,budget,55
Casablanca,303.31,314,1,flex,flex,Turkish Airlines,17,budget,28
Casablanca,330.12,172,0,flex,flex,Lufthansa,9,budget,37
Casablanca,253.63,190,0,standard,standard,Qatar Airways,19,budget,58
Casablanca,166.63,249,1,economy,standard,Tunisair,15,budget,46
Casablanca,211.61,150,0,standard,standard,Air France,13,budget,88
Casablanca,491.03,194,0,business,standard,Emirates,19,comfort,100
Casablanca,125.14,156,0,eco,eco,Vueling,9,comfort,83
Casablanca,291.49,181,0,flex,flex,Air France,20,comfort,91
Casablanca,303.31,314,1,flex,flex,Turkish Airlines,17,comfort,38
Casablanca,330.12,172,0,flex,flex,Lufthansa,9,comfort,81
Casablanca,253.63,190,0,standard,standard,Qatar Airways,19,comfort,90
Casablanca,166.63,249,1,economy,standard,Tunisair,15,comfort,46
Casablanca,211.61,150,0,standard,standard,Air France,13,comfort,96
Casablanca,491.03,194,0,business,standard,Emirates,19,balanced,32
Casablanca,125.14,156,0,eco,eco,Vueling,9,balanced,87
Casablanca,291.49,181,0,flex,flex,Air France,20,balanced,59
Casablanca,303.31,314,1,flex,flex,Turkish Airlines,17,balanced,27
Casablanca,330.12,172,0,flex,flex,Lufthansa,9,balanced,50
Casablanca,253.63,190,0,standard,standard,Qatar Airways,19,balanced,100
Casablanca,166.63,249,1,economy,standard,Tunisair,15,balanced,32
Casablanca,211.61,150,0,standard,standard,Air France,13,balanced,80
Dubai,648.12,311,0,standard,standard,ITA Airways,10,budget,46
Dubai,506.36,557,2,eco,eco,Tunisair,11,budget,57
Dubai,682.97,332,0,eco,eco,Qatar Airways,20,budget,41
Dubai,648.16,449,1,eco,eco,Tunisair,20,budget,26
Dubai,753.54,348,0,economy,standard,Lufthansa,18,budget,15
Dubai,536.41,360,0,economy,standard,Vueling,18,budget,100
Dubai,648.12,311,0,standard,standard,ITA Airways,10,comfort,100
Dubai,506.36,557,2,eco,eco,Tunisair,11,comfort,31
Dubai,682.97,332,0,eco,eco,Qatar Airways,20,comfort,66
Dubai,648.16,449,1,eco,eco,Tunisair,20,comfort,30
Dubai,753.54,348,0,economy,standard,Lufthansa,18,comfort,69
Dubai,536.41,360,0,economy,standard,Vueling,18,comfort,59
Dubai,648.12,311,0,standard,standard,ITA Airways,10,balanced,100
Dubai,506.36,557,2,eco,eco,Tunisair,11,balanced,33
Dubai,682.97,332,0,eco,eco,Qatar Airways,20,balanced,62
Dubai,648.16,449,1,eco,eco,Tunisair,20,balanced,28
Dubai,753.54,348,0,economy,standard,Lufthansa,18,balanced,48
Dubai,536.41,360,0,economy,standard,Vueling,18,balanced,100
New York,990.32,812,2,eco,eco,Qatar Airways,20,budget,53
New York,981.0,771,1,economy,standard,Vueling,22,budget,87
New York,2488.76,850,2,business,standard,Air France,20,budget,26
New York,1293.93,655,0,economy,standard,Lufthansa,8,budget,66
New York,927.54,684,0,standard,standard,Vueling,21,budget,96
New York,990.32,812,2,eco,eco,Qatar Airways,20,comfort,29
New York,981.0,771,1,economy,standard,Vueling,22,comfort,36
New York,2488.76,850,2,business,standard,Air France,20,comfort,31
New York,1293.93,655,0,economy,standard,Lufthansa,8,comfort,93
New York,927.54,684,0,standard,standard,Vueling,21,comfort,73
New York,990.32,812,2,eco,eco,Qatar Airways,20,balanced,36
New York,981.0,771,1,economy,standard,Vueling,22,balanced,45
New York,2488.76,850,2,business,standard,Air France,20,balanced,21
New York,1293.93,655,0,economy,standard,Lufthansa,8,balanced,79
New York,927.54,684,0,standard,standard,Vueling,21,balanced,100
New York,990.49,641,0,economy,standard,Turkish Airlines,5,budget,91
New York,1516.51,778,1,business,standard,ITA Airways,18,budget,25
New York,1073.46,676,0,eco,eco,Qatar Airways,8,budget,67
New York,1147.33,653,0,economy,standard,Lufthansa,9,budget,62
New York,1023.94,632,0,eco,eco,Tunisair,22,budget,82
New York,990.49,641,0,economy,standard,Turkish Airlines,5,comfort,81
New York,1516.51,778,1,business,standard,ITA Airways,18,comfort,27
New York,1073.46,676,0,eco,eco,Qatar Airways,8,comfort,86
New York,1147.33,653,0,economy,standard,Lufthansa,9,comfort,80
New York,1023.94,632,0,eco,eco,Tunisair,22,comfort,94
New York,990.49,641,0,economy,standard,Turkish Airlines,5,balanced,97
New York,1516.51,778,1,business,standard,ITA Airways,18,balanced,30
New York,1073.46,676,0,eco,eco,Qatar Airways,8,balanced,81
New York,1147.33,653,0,economy,standard,Lufthansa,9,balanced,80
New York,1023.94,632,0,eco,eco,Tunisair,22,balanced,95
Istanbul,459.3,198,0,economy,standard,Emirates,17,budget,58
Istanbul,323.5,266,1,standard,standard,Vueling,8,budget,68
Istanbul,411.59,287,1,economy,standard,Lufthansa,9,budget,45
Istanbul,449.38,264,1,economy,standard,Qatar Airways,9,budget,32
Istanbul,244.7,267,1,eco,eco,Tunisair,12,budget,90
Istanbul,366.32,232,1,flex,flex,Turkish Airlines,11,budget,71
Istanbul,291.01,252,1,eco,eco,ITA Airways,18,budget,87
Istanbul,551.58,196,0,flex,flex,Emirates,9,budget,50
Istanbul,459.3,198,0,economy,standard,Emirates,17,comfort,76
Istanbul,323.5,266,1,standard,standard,Vueling,8,comfort,33
Istanbul,411.59,287,1,economy,standard,Lufthansa,9,comfort,35
Istanbul,449.38,264,1,economy,standard,Qatar Airways,9,comfort,29
Istanbul,244.7,267,1,eco,eco,Tunisair,12,comfort,22
Istanbul,366.32,232,1,flex,flex,Turkish Airlines,11,comfort,44
Istanbul,291.01,252,1,eco,eco,ITA Airways,18,comfort,27
Istanbul,551.58,196,0,flex,flex,Emirates,9,comfort,100
Istanbul,459.3,198,0,economy,standard,Emirates,17,balanced,85
Istanbul,323.5,266,1,standard,standard,Vueling,8,balanced,58
Istanbul,411.59,287,1,economy,standard,Lufthansa,9,balanced,60
Istanbul,449.38,264,1,economy,standard,Qatar Airways,9,balanced,36
Istanbul,244.7,267,1,eco,eco,Tunisair,12,balanced,51
Istanbul,366.32,232,1,flex,flex,Turkish Airlines,11,balanced,87
Istanbul,291.01,252,1,eco,eco,ITA Airways,18,balanced,55
Istanbul,551.58,196,0,flex,flex,Emirates,9,balanced,74
Paris,303.03,185,0,eco,eco,Turkish Airlines,9,budget,39
Paris,167.71,207,1,economy,standard,Transavia,13,budget,87
